word,count,percentage
ashland,5259,0.0803587800256708
developmental,4180,0.06387140150357558
willingham,3737,0.0571022553633641
esb,2578,0.03939245767373632
additions,1783,0.02724466719638164
levein,1728,0.026404254018703013
unfavorable,1689,0.025808324674530897
administrator,1638,0.0250290324552289
commissioner,1525,0.023302365381089176
negatively,1457,0.02226330908868651
azzurri,1176,0.017969561762728438
hardcourt,1036,0.015830328219546483
corrado,979,0.014959354562679543
electronics,962,0.014699590489578876
darold,867,0.013247967728133978
recommend,862,0.013171566530163194
dartmouth,807,0.012331153352484567
birkle,753,0.011506020414400098
deirdre,747,0.011414338976835157
mockery,693,0.010589206038750687
ozolinsh,651,0.009947435975796101
regretfully,644,0.009840474298637002
compiled,553,0.00844997249556873
catapulted,550,0.00840413177678626
laxness,531,0.00811380722449728
convey,525,0.008022125786932338
exuberant,510,0.007792922193019986
bloom's,484,0.007395635963571909
'flat',451,0.006891388056964733
claimed,439,0.006708025181834851
bjorndalen,415,0.006341299431575087
yanked,409,0.006249617994010146
riots,368,0.0056231281706497155
unwilling,363,0.005546726972678931
clearly,358,0.005470325774708147
ashore,341,0.005210561701607481
amaroneck,339,0.005180001222419167
growled,317,0.004843835951347717
gymnasts,298,0.004553511399058737
carpe,296,0.004522950919870423
nomars,289,0.004415989242711325
clemens,279,0.004263186846769757
marginalized,259,0.003957582054886621
south,257,0.003927021575698307
congressional,254,0.0038811808569158366
accuses,254,0.0038811808569158366
uche,253,0.0038659006173216797
malky,248,0.0037894994193508956
deadlocked,239,0.003651977263003484
ruud,223,0.0034074934294969746
bings,220,0.003361652710714504
philosophical,218,0.0033310922315261905
alameda,218,0.0033310922315261905
jensen,213,0.003254691033555406
koubek,213,0.003254691033555406
july,211,0.0032241305543670926
punters,208,0.003178289835584622
lomana,204,0.0031171688772079946
path,204,0.0031171688772079946
rear,188,0.0028726850437014854
punchlines,186,0.0028421245645131716
overcame,186,0.0028421245645131716
goleo,175,0.0026740419289774464
dugouts,169,0.0025823604914125054
tails,167,0.0025518000122241916
spectrum,165,0.002521239533035878
cascaded,165,0.002521239533035878
tremor,165,0.002521239533035878
watered,164,0.0025059592934417213
failed,164,0.0025059592934417213
sued,158,0.0024142778558767803
eleventh,155,0.0023684371370943096
hampden,148,0.0022614754599352116
davis',143,0.0021850742619644275
ludovic,142,0.0021697940223702706
peirsol's,131,0.0020017113868345455
heraklio,128,0.001955870668052075
kameli,127,0.0019405904284579183
charisteas,124,0.0018947497096754478
bonita,118,0.0018030682721105068
clough,117,0.0017877880325163499
papa,115,0.0017572275533280363
ment,115,0.0017572275533280363
promotes,114,0.0017419473137338794
enhancing,114,0.0017419473137338794
barnes,105,0.0016044251573864678
shave,103,0.0015738646781981542
kimmel,101,0.0015433041990098404
the,101,0.0015433041990098404
hakim,100,0.0015280239594156837
messing,100,0.0015280239594156837
alleging,99,0.0015127437198215268
rejoice,96,0.0014669030010390563
confinement,96,0.0014669030010390563
ferraris,95,0.0014516227614448994
sales's,90,0.0013752215634741153
dimmer,88,0.0013446610842858017
flagstaff,85,0.0012988203655033312
peirsol,83,0.0012682598863150174
winfield,82,0.0012529796467208607
game's,77,0.0011765784487500763
samson,76,0.0011612982091559196
a,76,0.0011612982091559196
",",75,0.0011460179695617627
molson,74,0.0011307377299676058
uri,71,0.0010848970111851353
hatchell,70,0.0010696167715909786
purists,69,0.0010543365319968217
anchored,68,0.0010390562924026648
kanpur,67,0.0010237760528085081
overruns,65,0.0009932155736201943
valero,63,0.0009626550944318807
westwood,62,0.0009473748548377239
virtues,62,0.0009473748548377239
dog,62,0.0009473748548377239
preliminary,59,0.0009015341360552534
"willingham,developmental",58,0.0008862538964610965
"ashland,negatively",58,0.0008862538964610965
most,58,0.0008862538964610965
